7440,MAGUNTA SREENIVASULU REDDY,Telugu Desam,689829,12065,701894,S0116
7441,DR CHEVIREDDY BHASKAR REDD,Yuvajana Sramika Rythu Congress Party,644052,7643,651695,S0116
7442,EDA SUDHAKARA REDDY,Indian National Congress,25803,919,26722,S0116
7443,DHARANIKOTA LAKSHMI NARAYANA,Bahujan Samaj Party,6238,76,6314,S0116
7444,BUCHI EDUKONDALU,Independent,3046,2,3048,S0116
7445,PODILI RAMBABU,Independent,3035,38,3073,S0116
7446,ORSU VEENA,Jai Bharat National Party,2242,25,2267,S0116
7447,BONTHA RANGA REDDY,Independent,1923,0,1923,S0116
7448,BODDU KRANTHI KUMAR,Independent,1797,1,1798,S0116
7449,MOHAN GOUD J V,Independent,1442,5,1447,S0116
7450,U MADHU BABU,Independent,1006,2,1008,S0116
7451,KARATAPU RAJU,Independent,730,5,735,S0116
7452,JAGADEESH RAYAPATI,Independent,713,12,725,S0116
7453,DEVIREDDY BALANJANEYULU,Independent,710,6,716,S0116
7454,HARI PRASAD TUPAKULA,Independent,706,5,711,S0116
7455,PASAM VENKATESWARLU YADAV,Samajwadi Party,699,44,743,S0116
7456,SURYA TEJA KOTA,Pyramid Party of India,674,9,683,S0116
7457,AKUMALLA MALLIKARJUNA REDDY,Independent,575,0,575,S0116
7458,VESHAPOGU GURAVABABU,Independent,457,4,461,S0116
7459,KOMMU YOHANU,Liberation Congress Party,454,7,461,S0116
7460,SESHUBABU GUDDANTI,Independent,449,0,449,S0116
7461,SINGAMNENI SREEKANTH,Independent,407,3,410,S0116
7462,YARRA DASARADHARAMAIAH,Independent,394,0,394,S0116
7463,KOTA VAMSI KRISHNA,Independent,365,0,365,S0116
7464,K PAVAN KALYAN,Jatiya Jana Sena Party,362,30,392,S0116
7465,NOTA,None of the Above,13066,139,13205,S0116
7466,POONAMBEN HEMATBHAI MAADAM,Bharatiya Janata Party,618120,1929,620049,S0612
7467,ADVOCATE J. P. MARAVIYA,Indian National Congress,380949,1092,382041,S0612
7468,JAYSUKH NATHUBHAI PINGALSUR,Bahujan Samaj Party,11429,33,11462,S0612
7469,KANZARIYA RANCHHODBHAI NARANBHAI,Viro Ke Vir Indian Party,6973,29,7002,S0612
7470,VIJAYSINH PRAVINSINH JADEJA,Independent,4817,17,4834,S0612
7471,RATHOD PUNJABHAI PALABHAI,Independent,3727,5,3732,S0612
7472,BHURALAL MEGHJIBHAI PARMAR,Independent,1923,5,1928,S0612
7473,GHUGHA ALARAKHABHAI ISHAKBHAI,Independent,1582,3,1585,S0612
7474,KHIRA YUSUF SIDIKBHAI,Independent,1368,3,1371,S0612
7475,NANJI AMARSHI BATHWAR,Independent,1365,5,1370,S0612
7476,ANWAR NOORMAMAD SANGHAR,Independent,1299,0,1299,S0612
7477,PARESHBHAI PARSOTTAMBHAI MUNGARA,Rashtriya Mahaswaraj Bhumi Party,1266,4,1270,S0612
7478,POPATPUTRA RAFIK ABUBAKAR,Independent,1133,5,1138,S0612
7479,NADEEM MAHAMMAD HALA,Independent,1069,1,1070,S0612
7480,NOTA,None of the Above,10972,112,11084,S0612
7481,SUNIL BOSE,Indian National Congress,749926,1745,751671,S1022
7482,BALARAJ.S,Bharatiya Janata Party,561056,1909,562965,S1022
7483,M.KRISHNA MURTHY,Bahujan Samaj Party,15819,84,15903,S1022
7484,C.M.KRISHNA,Dr. Ambedkar People's Party,8074,15,8089,S1022
7485,G.D.RAJAGOPAL (H.D.KOTE),Independent,3949,5,3954,S1022
7486,SUMA.S,Socialist Unity Centre Of India (COMMUNIST),3821,5,3826,S1022
7487,MAHADEVASWAMY B M (PAMPI),Independent,3414,7,3421,S1022
7488,H.K.SWAMY HARADANAHALLI,Independent,3206,2,3208,S1022
7489,PATAS PRADEEP KUMAR.M,Independent,1969,17,1986,S1022
7490,KADAMBA. NAA. AMBARISH,Independent,1738,5,1743,S1022
7491,NINGARAJU.S,Karnataka Jantha Paksha,1406,5,1411,S1022
7492,KANDALLI MAHESH,Karnataka Rashtra Samithi,1249,3,1252,S1022
7493,NINGARAJ.G,Independent,1236,11,1247,S1022
7494,PRASANNA KUMAR.B,Karnataka Praja Party (RaithaParva),972,6,978,S1022
7495,NOTA,None of the Above,8094,49,8143,S1022
7496,DURAI VAIKO,Marumalarchi Dravida Munnetra Kazhagam,538877,3336,542213,S2224
7497,KARUPPAIAH. P,All India Anna Dravida Munnetra Kazhagam,227445,1674,229119,S2224
7498,RAJESSH. T,Naam Tamilar Katchi,106752,706,107458,S2224
7499,SENTHILNATHAN. P,Amma Makkal Munnettra Kazagam,99561,1186,100747,S2224
7500,SELVARAJ. S,Independent,14781,15,14796,S2224
7501,DAMODARAN. S,Independent,5138,28,5166,S2224
7502,ALLIMUTHU. M,Bahujan Samaj Party,4353,78,4431,S2224
7503,RAJENDRAN. S,Independent,3489,10,3499,S2224
7504,JEEVANANTHAM. M,Independent,2879,73,2952,S2224
7505,SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,2587,59,2646,S2224
7506,KARUPPIAH. S,Independent,2156,15,2171,S2224
7507,BACKIYARAJ VELLAISAMY,Naadaalum Makkal Katchi,2120,163,2283,S2224
7508,SATHIS KUMAR. S,Independent,2048,4,2052,S2224
7509,KAVITHA. S,Independent,1719,17,1736,S2224
7510,NAGARAJAN. M,Independent,1656,8,1664,S2224
7511,GOVINDARASU. P,Independent,1562,4,1566,S2224
7512,ANBIN AMUDHAN. R,Independent,1492,6,1498,S2224
7513,DURAIRAJ. A,Independent,1455,8,1463,S2224
7514,SASIKUMAR. P,Independent,1346,6,1352,S2224
7515,PANNEERSELVAM. P,Independent,1255,8,1263,S2224
7516,DURAI. S,Independent,1198,4,1202,S2224
7517,ANAND SELVARAJ,Independent,1172,6,1178,S2224
7518,SANKAR. R,Independent,1162,4,1166,S2224
7519,AMBIVENKATESAN,Independent,972,6,978,S2224
7520,DURAI. T,Independent,877,3,880,S2224
7521,SATHYAMURTHY. T,Independent,826,8,834,S2224
7522,VIJAYAKUMAR. P,Independent,797,5,802,S2224
7523,PERIYASAMY. V,Independent,771,3,774,S2224
7524,AKILA. M,Independent,742,5,747,S2224
7525,ROJA RAMANI. S,Anna MGR Dravida Makkal Kalgam,738,39,777,S2224
7526,RAJENDRAN. P,Independent,674,1,675,S2224
7527,MANIKANDARAJ. S,Independent,601,7,608,S2224
7528,MURUGESAN. P,Independent,494,3,497,S2224
7529,JOSEPH. L,Samaniya Makkal Nala Katchi,482,9,491,S2224
7530,MUTHURAJA. T,Independent,428,3,431,S2224
7531,NOTA,None of the Above,13560,289,13849,S2224
7532,NAVASKANI K,Indian Union Muslim League,506690,2974,509664,S2235
7533,PANNEERSELVAM O S/O OTTAKARATHEVAR,Independent,340778,2104,342882,S2235
7534,JEYAPERUMAL P,All India Anna Dravida Munnetra Kazhagam,98757,1023,99780,S2235
7535,DR CHANDRA PRABHA JEYAPAL,Naam Tamilar Katchi,96701,971,97672,S2235
7536,MUVITH KUMAR N,Independent,7901,18,7919,S2235
7537,SENTHILMALLAR K,Independent,6629,198,6827,S2235
7538,SIVASHANKAR N,Independent,6583,10,6593,S2235
7539,KANNADHASAN R,Independent,3485,17,3502,S2235
7540,SELVARAJ G,Puthiya Makkal Tamil Desam Katchi,2943,14,2957,S2235
7541,PANNEERSELVAM O S/O OCHAPPAN,Independent,2939,42,2981,S2235
7542,PANCHAVARNAM V,Independent,2561,11,2572,S2235
7543,PARIRAJAN C,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,2493,4,2497,S2235
7544,PANNIR SELVAM M  S/O MALAIYANDI,Independent,2387,15,2402,S2235
7545,NAWASKHAN,Independent,2301,22,2323,S2235
7546,SIVANANDAM N,Bahujan Samaj Party,1958,56,2014,S2235
7547,PANNEERSELVAM O  S/O  OYYADEVAR,Independent,1920,9,1929,S2235
7548,ABUBAKKAR SITHICK J,Desiya Makkal Sakthi Katchi,1497,21,1518,S2235
7549,MANIVASAGAM S,Bahujan Dravida Party,1392,11,1403,S2235
7550,PANNEERSELVAM O S/O  OYYARAM,Independent,1369,7,1376,S2235
7551,SALEEM,Independent,961,13,974,S2235
7552,SASIKANI K,Independent,896,3,899,S2235
7553,SATHURAGIRI K,Independent,815,12,827,S2235
7554,SIKKANDAR B,Independent,804,19,823,S2235
7555,VIGNESH V,Independent,643,9,652,S2235
7556,PANNERSELVAM O  S/O  OCHATTHEVAR,Independent,564,8,572,S2235
7557,NOTA,None of the Above,6163,132,6295,S2235
7558,SUPRIYA SULE,Nationalist Congress Party – Sharadchandra Pawar,731400,912,732312,S1335
7559,SUNETRA AJITDADA PAWAR,Nationalist Congress Party,573391,588,573979,S1335
7560,MAHESH SITARAM BHAGWAT,Independent,15620,43,15663,S1335
7561,SHAIKH SOYALSHAHA YUNUSSHAHA,Independent,14913,4,14917,S1335
7562,PRIYADARSHANI NANDKUMAR KOKARE,Bahujan Samaj Party,9995,35,10030,S1335
7563,SACHIN SHANKAR AGAWANE,Independent,6633,0,6633,S1335
7564,KAMBLE TRISHALA,Bahujan Samaj Party  (Ambedkar),5032,4,5036,S1335
7565,SUNITA PAWAR,Independent,4150,1,4151,S1335
7566,GAJANAN UTTAM GAWALI (PATIL),Independent,2991,4,2995,S1335
7567,MANOJ BALASAHEB RASAL,Independent,2610,0,2610,S1335
7568,MAHADEV SAHEBRAO KHENGARE - PATIL,Bhartiya Navjawan Sena (Paksha),2412,6,2418,S1335
7569,PRADEEP RAMCHANDRA MANE,Independent,2234,1,2235,S1335
7570,SHIVAJI JAYSING KOKRE,Independent,2161,3,2164,S1335
7571,PROF. NAMDEORAO JADHAV,Independent,2125,9,2134,S1335
7572,RAJENDRA PANDURANG BHOSALE,People’s Union Party,2007,2,2009,S1335
7573,KALYANI SUJITKUMAR WAGHMODE,Independent,1974,1,1975,S1335
7574,DASHRATH NANA RAUT,Bharatiya Praja Surajya Paksha,1828,6,1834,S1335
7575,ANKUSH DNYANESHAWAR PILANE,Independent,1663,0,1663,S1335
7576,SANDIP ABAJI DEOKATE,Independent,1622,2,1624,S1335
7577,DATTATRAY RAMBHAU CHANDARE,Independent,1433,1,1434,S1335
7578,SHAILENDRA ALIAS SANDEEP KARANJAWANE,Independent,1392,0,1392,S1335
7579,SHUBHANGI DHAYGUDE,Independent,1283,9,1292,S1335
7580,DR. SOMNATH ALIAS BALASAHEB ARJUN POL,Independent,1169,0,1169,S1335
7581,ROHIDAS BALASO KONDAKE,Bahujan Republican  Socialist Party,1127,3,1130,S1335
7582,MILIND VITTHAL SHINDE,Independent,1099,0,1099,S1335
7583,SURESHDADA BABURAO VIR,Independent,1012,0,1012,S1335
7584,BAPU PRALHAD PAWAR,Independent,997,1,998,S1335
7585,RAJENDRA MAHADEV BARAKADE,Independent,905,2,907,S1335
7586,UMESH MAHADEV MHETRE,Independent,807,1,808,S1335
7587,SHIVAJI RAMBHAU NANDKHILE,Bharatheeya Jawan Kisan Party,785,4,789,S1335
7588,SHARAD RAM PAWAR,Independent,730,1,731,S1335
7589,LAXMAN RAM KUMBHAR,Dalit Soshit Pichhara Varg  Adhikar Dal,694,2,696,S1335
7590,SHRIDHAR NARAYAN SALVE,Bhim Sena,675,4,679,S1335
7591,BALASO MARUTI DHAPATE,Independent,655,0,655,S1335
7592,VIJAY LAXMAN GHAVALE,Independent,617,3,620,S1335
7593,VISHAL ARUN PAWAR,Independent,553,0,553,S1335
7594,SAVITA BHIMRAO KADALE,Hindustan Janta Party,549,2,551,S1335
7595,VIJAYPRAKASH ANANT KONDEKAR,Independent,301,0,301,S1335
7596,NOTA,None of the Above,9130,21,9151,S1335
7597,SK NURUL ISLAM,All India Trinamool Congress,801542,2220,803762,S2518
7598,REKHA PATRA,Bharatiya Janata Party,468593,1622,470215,S2518
7599,AKHTAR RAHAMAN BISWAS,All India Secular Front,123432,68,123500,S2518
7600,NIRAPADA SARDAR,Communist Party of India  (Marxist),77611,288,77899,S2518
7601,MAFIJUL MOLLA,Independent,11833,0,11833,S2518
7602,PRIYAMA DAS,Independent,6606,14,6620,S2518
7603,MIRAZ MOLLA,Independent,5902,0,5902,S2518
7604,MD ABUL KALAM MOLLA,Bahujan Samaj Party,4451,13,4464,S2518
7605,BIDYUT GAYEN,Independent,3625,9,3634,S2518
7606,IMRAN ALI SARDAR,Bharatheeya Jawan Kisan Party,2548,5,2553,S2518
7607,PIYARUL ISLAM,Independent,2388,3,2391,S2518
7608,SARAVAN SINGH,Independent,2020,1,2021,S2518
7609,DAUD ALI GAZI,Socialist Unity Centre Of India (COMMUNIST),1163,4,1167,S2518
7610,KINKAR KANTI ROY,Independent,1115,3,1118,S2518
7611,BIPUL CHANDRA BISWAS,Mulnibasi Party of India,1070,4,1074,S2518
7612,NOTA,None of the Above,5229,19,5248,S2518
7613,DR. HEMANG JOSHI,Bharatiya Janata Party,865825,7364,873189,S0620
7614,PADHIYAR  JASHPALSINH MAHENDRASINH (BAPU),Indian National Congress,287570,3493,291063,S0620
7615,JADAV AMITKUMAR RAMJIBHAI,Bahujan Samaj Party,7473,56,7529,S0620
7616,RAJESH RATHOD,Independent,5416,53,5469,S0620
7617,ANILBHAI SHARMA,Hindrashtra Sangh,3436,17,3453,S0620
7618,DR. RAHUL VASUDEVBHAI VYAS,Independent,2731,21,2752,S0620
7619,PARMAR MAYURSINH ARVINDSINH,Independent,2122,86,2208,S0620
7620,NILKANTHKUMAR MANSUKHLAL MISTRI,Independent,1748,8,1756,S0620
7621,PARMAR HEMANTKUMAR ARVINDBHAI,Independent,1388,23,1411,S0620
7622,TAPAN DASGUPTA,Socialist Unity Centre Of India (COMMUNIST),1252,23,1275,S0620
7623,ATUL GAMECHI,Independent,1061,23,1084,S0620
7624,PARTHIV VIJAYKUMAR DAVE,Right to Recall Party,1052,5,1057,S0620
7625,NILESH JAGANNATH VASAIKAR,Independent,840,18,858,S0620
7626,DOSHI HARDIK BIPINBHAI,Satyawadi Rakshak Party,643,14,657,S0620
7627,NOTA,None of the Above,17823,565,18388,S0620
7628,TEJASVI SURYA,Bharatiya Janata Party,747780,3050,750830,S1026
7629,SOWMYA REDDY,Indian National Congress,472754,993,473747,S1026
7630,ARUN PRASAD.A,Bahujan Samaj Party,2416,9,2425,S1026
7631,TINTISHA HEMACHANDRA SAGAR,Independent,1962,6,1968,S1026
7632,VATAL NAGARAJ,Kannada Chalavali Vatal Paksha,1857,10,1867,S1026
7633,KEMPEGOWDA,Navabharath Sena,1390,3,1393,S1026
7634,TEJASWINI DHANANJAY,Independent,1147,3,1150,S1026
7635,BALAKRISHNA.M.,Uttama Prajaakeeya Party,1106,4,1110,S1026
7636,JAYAPAL.D,Independent,940,2,942,S1026
7637,RANJITH GOWDA,Independent,859,1,860,S1026
7638,V.RAJKUMAR VCK,Independent,738,2,740,S1026
7639,RAGHUPATHI BHAT,Karnataka Rashtra Samithi,737,1,738,S1026
7640,DR HARISH GOWDA,Independent,555,8,563,S1026
7641,CHETAN CHAMAN,Country Citizen Party,490,2,492,S1026
7642,A . RAJ.,Independent,473,4,477,S1026
7643,K. C. JANARDHAN,Independent,444,8,452,S1026
7644,KANTHAKUMAR.R.,Independent,393,10,403,S1026
7645,KARAVALI MANJUNATH. BE,Rashtriya Samaj Dal (R),308,2,310,S1026
7646,C M. SHABAZ KHAN,Young Star Empowerment Party,295,2,297,S1026
7647,ASGAR A MOHIN.S.M.,Independent,266,3,269,S1026
7648,SUBRAHMANYA KUMAR KUNTIKANAMATA,Independent,234,3,237,S1026
7649,DR.R.SHEKAR THIRUMAVALVAN,Independent,214,1,215,S1026
7650,NOTA,None of the Above,7830,27,7857,S1026
7651,DR. AMOL RAMSING KOLHE,Nationalist Congress Party – Sharadchandra Pawar,697768,924,698692,S1336
7652,ADHALRAO SHIVAJI DATTATREY,Nationalist Congress Party,557138,603,557741,S1336
7653,MANOHAR MAHADU WADEKAR,Independent,28324,6,28330,S1336
7654,DR. ANWAR SHAIKH,Vanchit Bahujan  Aaghadi,17444,18,17462,S1336
7655,RAHUL RAGHUNATH OWHAL,Bahujan Samaj Party,10280,15,10295,S1336
7656,CHANDGUDE VINOD VASANT,Independent,8076,2,8078,S1336
7657,GORAKSH KASABE,Independent,4913,2,4915,S1336
7658,ADV. DR. LAXMAN RAMBHAU DAMSE,Bharat Adivasi Party,4125,11,4136,S1336
7659,GAIKWAD NILOBA CHANGADEO,Independent,3569,2,3571,S1336
7660,UMESH MAHADEV MHETRE,Independent,3499,0,3499,S1336
7661,ADV.SWAPNIL BHAUSAHEB SHELAR,Independent,2667,0,2667,S1336
7662,AMOL VILAS PACHUNDKAR,Independent,2386,2,2388,S1336
7663,ASLAM ISAK BAGWAN,Lok Sena Party,2348,2,2350,S1336
7664,KAMBLE TRIMBAK NARAYAN,Baliraja Party,2223,4,2227,S1336
7665,SUBASH KASHINATH SARODE,Independent,2161,0,2161,S1336
7666,CHAAYA SANJAY JAGDALE-SOLANKE,Independent,1823,7,1830,S1336
7667,SUSHIL DNYANDEV KANSE,Independent,1731,1,1732,S1336
7668,NARAYAN PRABHAKAR ANKUSHE,Bharatheeya Jawan Kisan Party,1279,5,1284,S1336
7669,BHOR VIKAS ROHIDAS,Independent,1145,2,1147,S1336
7670,DADA ALIAS VIKAS SURESH KASBE,Independent,1105,1,1106,S1336
7671,SURAJ CHANDRAKANT GAIKWAD,Independent,936,2,938,S1336
7672,SWAPNIL DHANAJI LONDHE,Bhim Sena,913,1,914,S1336
7673,AMAR MACHINDRA BORHADE,Independent,887,1,888,S1336
7674,RAVINDRA MOTIRAM SIRSAM,Independent,870,0,870,S1336
7675,TUKARAM NAMDEO DAPHAL,Sainik Samaj Party,862,20,882,S1336
7676,PANDURANG BHAGWAN WAGHOLE,Independent,818,1,819,S1336
7677,SANJAY LAXMAN PADWAL,Bhartiya Navjawan Sena (Paksha),779,5,784,S1336
7678,HARIDAS CHANDAR BHISE,Bharatiya Lokvikas Party,721,2,723,S1336
7679,SALIM BABA SAYYAD,Independent,671,0,671,S1336
7680,PRAKASH SUKHADEO JAMDHADE,Independent,602,1,603,S1336
7681,WAKHARE PRADIP PANDURANG,Independent,574,0,574,S1336
7682,RAHUL ARJUN HORE,Independent,526,0,526,S1336
7683,NOTA,None of the Above,9634,27,9661,S1336
7684,KAUSHALENDRA KUMAR,Janata Dal  (United),557054,2368,559422,S0429
7685,DR. SANDEEP SAURAV,Communist Party of India  (Marxist-Leninist)  (Liberation),388052,2256,390308,S0429
7686,SUDHIR KUMAR,Sanyukt Kisan Vikas Party,25286,5,25291,S0429
7687,SURENDRA PRASAD,Al-Hind Party,18571,5,18576,S0429
7688,SHASHI KUMAR,Samaj Shakti Party,18472,8,18480,S0429
7689,PRAMOD KUMAR NIRALA,Bahujan Samaj Party,15233,99,15332,S0429
7690,AJEET KUMAR,Independent,14746,4,14750,S0429
7691,VINAY PRATAP SINGH,Rashtriya Sanatan Party,9593,9,9602,S0429
7692,SANJAY RAJESH,Karpoori Janta Dal,7878,9,7887,S0429
7693,SUDHIR DAS,Independent,6804,2,6806,S0429
7694,KANHAIYA LAL YADAV,Jagrook Janta Party,6665,27,6692,S0429
7695,SANYUKTA KUMARI,Independent,6232,6,6238,S0429
7696,AJIT KUMAR,Independent,5515,5,5520,S0429
7697,SHYAM SUNDAR PRASAD,Independent,3922,10,3932,S0429
7698,RAMESH KUMAR,Naki Bharatiya Ekta Party,3840,5,3845,S0429
7699,KISLAY KUMAR,Independent,3599,3,3602,S0429
7700,KESHO JAMADAR,Peoples Party of India (Democratic),3369,18,3387,S0429
7701,SURENDER SINGH,Independent,3341,4,3345,S0429
7702,DILIP KUMAR,Moolniwasi Samaj Party,2724,5,2729,S0429
7703,NAND KISHOR PARASAD,Pragatisheel Magahi Samaj,2456,12,2468,S0429
7704,NISHA RANJAN,Samata Party,2397,18,2415,S0429
7705,SHASHIRANJAN SUMAN,Independent,2331,9,2340,S0429
7706,GHANSHYAM PRASAD SINGH,Independent,2108,2,2110,S0429
7707,KUMAR HARI CHARAN SINGH YADAV,Bharatiya Momin Front,1971,9,1980,S0429
7708,MUNNA KUMAR,Sankhyanupati Bhagidari Party,1937,12,1949,S0429
7709,MUNNA KUMAR,Samajwadi Lok Parishad,1867,13,1880,S0429
7710,PAWAN KUMAR,Independent,1595,2,1597,S0429
7711,PUJA DEVI,Independent,1491,14,1505,S0429
7712,CHANDRA KISHOR PRASAD YADAV,Independent,1177,1,1178,S0429
7713,NOTA,None of the Above,19110,107,19217,S0429
7714,DR. LATA WANKHEDE,Bharatiya Janata Party,786160,1819,787979,S125
7715,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',Indian National Congress,316059,698,316757,S125
7716,BHAGWATI PRASAD JATAV,Bahujan Samaj Party,16592,44,16636,S125
7717,BHEEKAM SINGH KUSHWAHA,Mahanwadi Party,5778,6,5784,S125
7718,RAM BHJAN BANSAL,Samata Party,3149,4,3153,S125
7719,MOHAMAD AARIF MAKRANI,Independent,2888,0,2888,S125
7720,SANGRAM SINGH YADAV,Independent,2819,5,2824,S125
7721,DHARMENDRA BANPURIYA,Independent,1621,3,1624,S125
7722,TOSHMANI PANTHI (KANNA),Independent,1293,6,1299,S125
7723,SURESH BANSAL,Bhartiya Shakti Chetna Party,1147,4,1151,S125
7724,LAXMI KUSHWAHA,Pichhara Samaj Party United,947,5,952,S125
7725,DR. RAMAVATAR SHARMA,Socialist Unity Centre Of India (COMMUNIST),924,4,928,S125
7726,AHIRWAR RAJKUMAR THEKEDAAR,Independent,914,3,917,S125
7727,NOTA,None of the Above,7641,16,7657,S125
7728,NALIN SOREN,Jharkhand Mukti Morcha,542299,5071,547370,S272
7729,SITA MURMU,Bharatiya Janata Party,520714,4129,524843,S272
7730,MAHASHON MURMU,Independent,21371,1,21372,S272
7731,BABYLATA TUDU,Independent,19275,85,19360,S272
7732,RAJESH KISKU,Communist Party of India,11484,22,11506,S272
7733,DR. SRILAL KISKU,Independent,9414,2,9416,S272
7734,PARESH MARANDI,Bahujan Samaj Party,7713,20,7733,S272
7735,ANIL TUDU,Lokhit Adhikar Party,6811,7,6818,S272
7736,SUSHANTI HEMBROM,Independent,5150,2,5152,S272
7737,MANOJ HEMBROM,Independent,4814,2,4816,S272
7738,BIREN MOHLI,Independent,4416,2,4418,S272
7739,RAJU EMANUEL MURMU,Ambedkarite Party of India,3056,4,3060,S272
7740,KAMISHNAR MURMU,Independent,2509,7,2516,S272
7741,BAGHRAI SOREN,Independent,2255,1,2256,S272
7742,SANJAY TUDU,Independent,2171,3,2174,S272
7743,MUNNI HANSDA,Samata Party,1753,5,1758,S272
7744,NIRMAL SOREN,Independent,1707,6,1713,S272
7745,ALESH HANSDA,Indian National Socialistic Action Forces,1666,8,1674,S272
7746,JONATHAN MARDI,Peoples Party of India (Democratic),1650,1,1651,S272
7747,NOTA,None of the Above,4453,73,4526,S272
7748,RAKESH RATHOR,Indian National Congress,530467,671,531138,S2430
7749,RAJESH VERMA,Bharatiya Janata Party,441066,431,441497,S2430
7750,MAHENDRA SINGH YADAV,Bahujan Samaj Party,99284,80,99364,S2430
7751,MO. KASHIF ANSARI,Apna Dal (Kamerawadi),7585,1,7586,S2430
7752,LEKHRAJ LODHI,Aazad Samaj Party (Kanshi Ram),6734,0,6734,S2430
7753,VIDYAWATI GAUTAM,Independent,4193,1,4194,S2430
7754,CHANDRA SHEKHAR VERMA,Rashtriya Shoshit Samaj Party,2429,0,2429,S2430
7755,RAM ADHAR VERMA,Sardar Patel Siddhant Party,2114,1,2115,S2430
7756,NOTA,None of the Above,6954,4,6958,S2430
7757,DR RAJEEV BHARDWAJ,Bharatiya Janata Party,622482,10311,632793,S081
7758,ANAND SHARMA,Indian National Congress,374346,6552,380898,S081
7759,REKHA CHAUDHARY,Bahujan Samaj Party,7478,275,7753,S081
7760,ADVOCATE SANJAY SHARMA,Independent,2304,15,2319,S081
7761,DR KEHAR SINGH,Independent,2129,49,2178,S081
7762,JEEVAN KUMAR,Akhil Bhartiya Parivar Party,1441,35,1476,S081
7763,NARAIN SINGH DOGRA,Himachal Janta Party,1125,46,1171,S081
7764,BHUVNESH KUMAR,Rashtriya Devbhumi Party,701,55,756,S081
7765,DEV RAJ BHARDWAJ,Rashtriya Samaj Dal (R),588,19,607,S081
7766,ACHAL SINGH,Independent,491,54,545,S081
7767,NOTA,None of the Above,6260,112,6372,S081
7768,SMT. HIMADRI SINGH,Bharatiya Janata Party,709477,1666,711143,S1212
7769,PHUNDE LAL SINGH MARKO,Indian National Congress,312833,970,313803,S1212
7770,ANIL SINGH DHURVEY,Gondvana Gantantra Party,35186,92,35278,S1212
7771,DHANI RAM KOL,Bahujan Samaj Party,21792,62,21854,S1212
7772,SAMAR SHAH SINGH GOND,Communist Party of India,19861,22,19883,S1212
7773,KESHKALI BAIGA,Independent,10042,29,10071,S1212
7774,GUNJAN SINGH,Independent,7460,19,7479,S1212
7775,RAVIKARAN SINGH DHURVE,Bhartiya Shakti Chetna Party,4964,11,4975,S1212
7776,AMRIT LAL SINGH UIKEY,Peoples Party of India (Democratic),4701,21,4722,S1212
7777,DR. DURGA WATI BHARIA,Chhattisgarh Vikas Ganga Rashtriya Party,3425,19,3444,S1212
7778,NOTA,None of the Above,19341,20,19361,S1212
7779,BALYA MAMA - SURESH GOPINATH MHATRE,Nationalist Congress Party – Sharadchandra Pawar,498199,1265,499464,S1323
7780,KAPIL MORESHWAR PATIL,Bharatiya Janata Party,431907,1436,433343,S1323
7781,NILESH BHAGWAN SAMBARE,Independent,230254,1163,231417,S1323
7782,KANCHAN VINAYAK VAKHARE,New Rashtriya Samaj Party,24607,18,24625,S1323
7783,TARA PINTYA WAGHE,Independent,6908,0,6908,S1323
7784,MUMATAZ ABDULSATTAR ANSARI,Bahujan Samaj Party,6801,21,6822,S1323
7785,MANISHA SANTOSH GONDHALE,Independent,5120,0,5120,S1323
7786,MANOJ GOVAR TURE,Independent,4896,1,4897,S1323
7787,JAHID MURABTAR ANSARI,Independent,4879,3,4882,S1323
7788,CHANDRAKANT RAMBHAJI MOTE,Independent,3429,4,3433,S1323
7789,RAHUL ASHOK KATHOLE,Independent,3131,4,3135,S1323
7790,ASHOK BHIKU BAHADARE,Sanyukt Bharat Paksh,2044,3,2047,S1323
7791,SURESH PANDAGALE,Apni Prajahit Party,1997,16,2013,S1323
7792,MILIND KASHINATH KAMBLE,Independent,1843,18,1861,S1323
7793,KHAN MOHD AKARAM ABDUL HANAN,All India Majlis-E-Ittehadul Muslimeen,1739,2,1741,S1323
